id,sample_10_381,sample_15_385,sample_17_385,sample_20_390,sample_22_390,sample_25_396,sample_27_396,sample_2_369,sample_31_398,sample_32_398,sample_33_,sample_34_398,sample_36_401,sample_37_400,sample_38_401,sample_39_400,sample_42_414,sample_43_414,sample_47_416,sample_48_416,sample_52_418,sample_54_418,sample_56_420,sample_59_420,sample_5_369,sample_62_424,sample_64_424,sample_8_381,sample_BL1,sample_BL2
JI01_000234964,0,0,0,0,0,9,13,76,0,0,0,0,0,0,0,0,0,0,28,7,19,0,0,0,4,54,8,0,0,0
JI01_000235065,26,0,0,0,0,13,5,231,10,19,0,0,4,0,0,0,3,0,10,18,26,42,1,7,8,454,235,4,0,0
JI01_000235400,0,0,0,0,0,4758,2143,503,4639,4299,1031,117,0,0,0,0,0,1,0,0,0,0,0,0,27,174,0,0,0,0
JI01_000235454,0,0,0,0,0,12,7,8,1,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000235969,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,1,0,1,0,0,0,0
JI01_000236333,0,53,23,0,0,3,0,31,12,32,43,0,4,10,0,0,0,0,0,0,35,27,20,10,4,0,0,0,0,0
JI01_000236420,0,0,0,0,0,0,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
JI01_000236662,0,0,0,0,0,0,0,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000237020,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,1,0,3,2,2,4,7,0,6,62,31,0,0,0
JI01_000237210,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,3,0,8,2,0,0,0,83,0,10,0,0,0
JI01_000237447,0,0,0,0,0,2,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0
JI01_000237525,0,0,0,0,0,326,136,18,175,151,41,0,0,0,0,0,57,8,154,42,224,40,0,0,0,111,20,0,0,0
JI01_000237962,0,0,0,0,0,364,211,964,3,4,3,0,5,0,0,0,0,1,311,94,121,55,22,271,338,268,88,0,0,0
JI01_000238764,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,139,86,542,248,17,0,0,0,0,0
JI01_000239046,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,6,0,0,0,0,0,0
JI01_000240084,0,0,0,23,51,0,0,178,0,0,10,6,21,5,28,15,33,2,477,144,713,569,314,103,23,660,399,0,0,0
JI01_000240141,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,1,2,0,0,0,0
JI01_000241284,0,0,0,0,0,1,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
JI01_000242055,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0
JI01_000242074,0,0,0,0,0,0,0,159,0,0,0,0,3,1,0,0,4,0,87,13,105,31,222,15,2,52,3,0,0,0
JI01_000244502,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000244938,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0
JI01_000245217,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0
JI01_000245246,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,1,5,8,2,0,0,0,52,11,0,0,0
JI01_000247006,3,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,158,6,35,7,2,0,0
JI01_000247697,0,0,0,1,7,11,22,114,27,0,0,0,0,0,0,0,0,0,32,0,27,13,0,0,56,76,5,0,0,0
JI01_000248209,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,2,1,15,2,18,0,0,5,59,20,0,0,0
JI01_000248899,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,121,48,249,18,7,0,0,0,0,0
JI01_000249195,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
JI01_000249643,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,2,69,8,107,0,15,37,5,94,0,0,0
JI01_000249768,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0
JI01_000251780,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,1,0,0
JI01_000251967,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11,0,0,0,0,0,0
JI01_000252345,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
JI01_000252936,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,3,0,2,22,5,13,0,0,14,28,18,0,0,0
JI01_000253416,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,0,0
JI01_000255253,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,3,0,0,0,0
JI01_000255598,0,0,0,0,0,0,0,15,6,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8,0,0,0
JI01_000255727,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13,2,0,0,0
JI01_000256227,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
JI01_000256360,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000256944,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000258662,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,9,8,0,0,83,1,48,0,19,0,0,0,0,0
JI01_000259739,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,9,1,0,0,0
JI01_000259764,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
JI01_000261370,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,0,0,0
JI01_000261642,0,0,0,0,0,17,33,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
JI01_000262998,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0
JI01_000266311,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,2,1,1,0,0,0,0,0,0,0
JI01_000266413,0,0,0,0,0,0,0,16,0,6,0,0,0,0,0,0,0,0,1,0,4,4,0,0,0,13,7,0,0,0
JI01_000266465,0,0,0,0,0,0,0,17,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000268686,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0
JI01_000268691,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0
JI01_000269384,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,1,0,0,0
JI01_000270243,0,0,0,0,0,0,0,4,1,3,0,0,0,0,0,0,2,6,0,6,0,0,0,0,0,0,0,0,0,0
JI01_000276125,1,0,0,0,0,0,0,12,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,1,0,1,4,0,0,0
JI01_000276545,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,1,0,0,0
JI01_000277818,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000279013,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0
JI01_000279595,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,7,12,14,0,0,0,0,0,0
JI01_000280662,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000282643,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0
JI01_000282783,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10,0,4,0,0,0,0
JI01_000288816,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0
JI01_000290055,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,0,0
JI01_000290986,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
JI01_000291415,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0
JI01_000296943,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000300594,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,10,0,0,0,0,0
JI01_000300798,0,0,0,0,0,0,0,1,2,0,0,0,2,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0
JI01_000302767,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,6,0,0,0,11,6,10,28,11,0,0,0
JI01_000305673,0,0,0,0,0,78,104,5,224,211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0
JI01_000309484,46,0,0,0,0,7866,2364,0,74,209,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,56,0,0
JI01_000309609,0,0,0,0,0,300,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000309618,0,0,0,0,0,1174,318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000310481,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000311442,0,0,0,0,0,102,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000311756,0,0,0,0,2,6,0,0,0,0,0,0,5,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000311827,0,0,0,0,0,667,277,28,8,14,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,42,8,0,0,0
JI01_000312163,0,0,0,0,0,6,4,0,34,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000312286,0,0,0,0,0,9,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000312309,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000312716,0,0,0,0,0,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000312720,0,0,0,0,0,17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000312851,0,0,0,0,2,2,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
JI01_000313089,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000313419,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000313779,0,0,0,0,0,2,0,0,0,0,18,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000313830,0,2,0,0,0,136,50,0,0,0,1,0,0,2,3,0,36,3,3,1,10,2,0,0,0,11,4,2,0,0
JI01_000314239,0,0,0,0,0,154,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000314338,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000314485,0,0,0,0,3,17,21,0,52,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000314594,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0
JI01_000315233,0,0,0,0,0,15,7,0,32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
JI01_000315274,0,0,0,0,0,81,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000315283,0,0,0,0,0,67,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000315638,0,0,0,0,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000315861,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000316589,0,0,0,0,0,20,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000317732,0,0,0,0,0,87,220,12,643,419,577,34,99,25,47,89,0,4,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000317793,0,0,0,0,0,63,61,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000318891,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000319164,0,0,0,0,0,17,43,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000319582,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000320082,0,0,0,0,0,97,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000320630,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000320684,0,0,0,0,0,68,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000321331,0,0,0,0,0,9,2,0,4,0,3,0,0,0,0,0,0,0,1,0,3,0,0,0,0,2,0,0,0,0
JI01_000322331,0,0,0,0,0,25,8,0,0,31,6,0,40,55,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000323630,0,0,0,0,0,38,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000325036,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,0,1,1,1,0,0,0,4,0,0,0,0
JI01_000325864,0,0,0,0,0,41,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000326329,0,1,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000326490,0,0,0,0,0,2,0,0,0,0,0,0,0,5,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000326764,0,0,0,0,0,1,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000327142,0,0,0,0,0,76,96,7,133,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0
JI01_000327312,0,0,0,0,0,5,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000327717,0,0,0,0,0,28,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000328445,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000329071,0,0,0,0,0,10,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000329280,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000329684,0,0,0,0,0,51,27,0,56,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0
JI01_000329930,0,0,0,1,0,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000332194,0,0,0,0,0,33,15,0,96,52,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
JI01_000333267,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
JI01_000333280,2,0,0,0,1,24,5,0,4,7,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
JI01_000333502,0,0,0,0,0,46,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000334104,0,0,0,0,0,6,2,0,0,0,0,0,2,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
JI01_000334333,0,0,0,0,0,2,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000335681,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000336535,0,0,0,8,3,1,1,0,0,3,11,0,12,3,0,3,0,1,0,0,0,0,0,0,0,0,0,2,0,0
JI01_000336889,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000337295,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,2,0,0,0,1,0,1,0,0
JI01_000337624,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000338073,0,0,0,0,0,33,27,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000338518,0,0,0,0,0,83,65,10,40,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000339723,0,0,0,0,0,30,31,0,0,0,0,0,0,0,0,0,0,0,0,0,14,15,0,0,1,0,0,0,0,0
JI01_000340102,0,0,0,0,0,1,11,0,0,0,0,0,0,0,6,10,0,3,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000340816,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
JI01_000341649,0,0,0,0,0,38,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000341847,0,0,0,0,0,8,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000342363,0,0,0,0,0,4,0,0,8,24,0,0,2,3,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000343558,0,0,0,0,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0
JI01_000344621,0,0,0,0,0,5,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000344882,0,0,0,0,0,35,16,0,84,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0
JI01_000345414,0,0,0,0,0,2,51,0,0,0,54,0,0,0,0,24,0,1,0,0,0,42,0,0,0,0,47,0,0,0
JI01_000346602,0,0,0,0,0,21,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000348236,0,0,1,3,0,6,1,0,0,0,1,0,0,0,0,0,6,3,2,1,4,2,1,1,0,6,2,0,0,0
JI01_000350594,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000350946,0,0,0,0,0,5,64,0,0,0,0,0,0,0,4,14,0,0,0,15,0,6,0,0,0,0,0,0,0,0
JI01_000351490,0,0,0,0,0,6,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000351815,0,0,0,0,1,14,6,1,7,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000354400,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
JI01_000354626,0,0,0,4,4,32,41,0,20,73,77,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000356789,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
JI01_000358320,0,0,0,0,1,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000361032,0,0,0,0,0,39,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000361092,0,0,0,0,0,5,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000369011,0,0,0,8,8,13,4,0,47,35,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
JI01_000369614,0,0,0,0,2,17,11,0,211,140,5,0,20,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000370953,0,0,0,0,0,4,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000376186,0,0,0,4,0,2,54,0,0,4,3,0,0,0,4,2,1,4,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000376757,5,1,0,0,1,2,1,0,9,0,0,1,7,0,0,0,0,0,1,1,0,0,0,2,0,1,0,0,0,0
JI01_000377332,0,0,0,0,0,4,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000380148,0,0,0,0,0,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000380900,0,0,0,0,0,2,0,0,6,11,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
JI01_000380970,0,0,0,0,0,7,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000394224,0,0,0,5,0,1,1,0,0,0,0,0,6,2,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0
JI01_000395392,0,0,0,0,0,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000395913,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,12,3,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000397841,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,0
JI01_000399430,0,0,0,0,0,6,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000401102,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000401259,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000401481,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000401498,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000401569,0,0,0,0,0,15,129,0,0,1,6,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000401796,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000401913,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,2,0,1,0,13,0,0,0,0,0,0,0,0,0,0
JI01_000401926,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000402092,0,0,9,0,0,1,5,0,2,8,5,0,2,0,8,9,1,3,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000402116,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000402186,0,0,0,0,0,0,9,0,12,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000402281,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000402294,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000402358,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000402458,0,0,0,3,0,0,2,0,0,0,1,0,1,4,0,7,0,0,0,0,0,0,10,0,0,0,0,0,0,0
JI01_000402476,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000402542,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000402801,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000403609,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000403631,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000403824,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000404031,0,0,0,0,0,0,7,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000404161,0,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000404191,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000404212,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000404275,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000404374,0,0,0,0,0,0,4,0,0,0,0,0,0,0,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000404484,0,0,0,2,0,1,4,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000404590,0,0,0,0,0,0,9,0,1198,1867,1839,258,209,105,439,560,37,32,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000404667,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
